Market Name,Variety,Day,Month,Year,Modal Price (Rs./Quintal)
Bangalore,Banana - Green,11,8,2020,2500
Bangalore,Banana - Green,10,8,2020,2600
Bangalore,Banana - Green,7,8,2020,2600
Bangalore,Banana - Green,6,8,2020,2600
Bangalore,Banana - Green,5,8,2020,2700
Bangalore,Banana - Green,4,8,2020,2000
Bangalore,Banana - Green,3,8,2020,2500
Bangalore,Banana - Green,31,7,2020,3000
Bangalore,Banana - Green,30,7,2020,3000
Bangalore,Banana - Green,29,7,2020,3000
Bangalore,Banana - Green,28,7,2020,2000
Bangalore,Banana - Green,27,7,2020,2600
Bangalore,Banana - Green,24,7,2020,2600
Bangalore,Banana - Green,23,7,2020,2500
Bangalore,Banana - Green,22,7,2020,3000
Bangalore,Banana - Green,21,7,2020,2800
Bangalore,Banana - Green,20,7,2020,2900
Bangalore,Banana - Green,18,7,2020,2800
Bangalore,Banana - Green,17,7,2020,2600
Bangalore,Banana - Green,16,7,2020,2800
Bangalore,Banana - Green,15,7,2020,3000
Bangalore,Banana - Green,14,7,2020,3200
Bangalore,Banana - Green,13,7,2020,2500
Bangalore,Banana - Green,10,7,2020,2600
Bangalore,Banana - Green,9,7,2020,2600
Bangalore,Banana - Green,8,7,2020,2500
Bangalore,Banana - Green,7,7,2020,1100
Bangalore,Banana - Green,6,7,2020,2800
Bangalore,Banana - Green,4,7,2020,2800
Bangalore,Banana - Green,3,7,2020,2800
Bangalore,Banana - Green,2,7,2020,2600
Bangalore,Banana - Green,1,7,2020,2500
Bangalore,Banana - Green,30,6,2020,2800
Bangalore,Banana - Green,29,6,2020,3000
Bangalore,Banana - Green,26,6,2020,3000
Bangalore,Banana - Green,25,6,2020,2800
Bangalore,Banana - Green,24,6,2020,3000
Bangalore,Banana - Green,20,6,2020,1600
Bangalore,Banana - Green,19,6,2020,1600
Bangalore,Banana - Green,18,6,2020,1400
Bangalore,Banana - Green,17,6,2020,1500
Bangalore,Banana - Green,16,6,2020,1400
Bangalore,Banana - Green,15,6,2020,1600
Bangalore,Banana - Green,5,6,2020,2400
Bangalore,Banana - Green,3,6,2020,2200
Bangalore,Banana - Green,2,6,2020,2400
Bangalore,Banana - Green,1,6,2020,4750
Bangalore,Banana - Green,30,5,2020,2300
Bangalore,Banana - Green,29,5,2020,2000
Bangalore,Banana - Green,28,5,2020,2200
Bangalore,Banana - Green,27,5,2020,2000
Bangalore,Banana - Green,26,5,2020,2500
Bangalore,Banana - Green,22,5,2020,2800
Bangalore,Banana - Green,21,5,2020,2600
Bangalore,Banana - Green,20,5,2020,2800
Bangalore,Banana - Green,19,5,2020,2800
Bangalore,Banana - Green,18,5,2020,2800
Bangalore,Banana - Green,16,5,2020,2800
Bangalore,Banana - Green,15,5,2020,2500
Bangalore,Banana - Green,14,5,2020,2800
Bangalore,Banana - Green,13,5,2020,2600
Bangalore,Banana - Green,12,5,2020,2600
Bangalore,Banana - Green,11,5,2020,2500
Bangalore,Banana - Green,8,5,2020,2800
Bangalore,Banana - Green,7,5,2020,3000
Bangalore,Banana - Green,6,5,2020,2500
Bangalore,Banana - Green,5,5,2020,2500
Bangalore,Banana - Green,4,5,2020,2600
Bangalore,Banana - Green,2,5,2020,2600
Bangalore,Banana - Green,30,4,2020,2500
Bangalore,Banana - Green,29,4,2020,3200
Bangalore,Banana - Green,28,4,2020,2500
Bangalore,Banana - Green,27,4,2020,2500
Bangalore,Banana - Green,23,4,2020,2800
Bangalore,Banana - Green,22,4,2020,3000
Bangalore,Banana - Green,20,4,2020,3000
Bangalore,Banana - Green,18,4,2020,3000
Bangalore,Banana - Green,17,4,2020,3000
Bangalore,Banana - Green,16,4,2020,4500
Bangalore,Banana - Green,13,4,2020,3000
Bangalore,Banana - Green,9,4,2020,3200
Bangalore,Banana - Green,8,4,2020,3000
Bangalore,Banana - Green,4,4,2020,2800
Bangalore,Banana - Green,21,3,2020,1300
Bangalore,Banana - Green,20,3,2020,1200
Bangalore,Banana - Green,19,3,2020,1200
Bangalore,Banana - Green,18,3,2020,1200
Bangalore,Banana - Green,17,3,2020,1300
Bangalore,Banana - Green,16,3,2020,1200
Bangalore,Banana - Green,13,3,2020,1300
Bangalore,Banana - Green,12,3,2020,1300
Bangalore,Banana - Green,11,3,2020,1300
Bangalore,Banana - Green,10,3,2020,1500
Bangalore,Banana - Green,9,3,2020,1400
Bangalore,Banana - Green,7,3,2020,1500
Bangalore,Banana - Green,6,3,2020,1500
Bangalore,Banana - Green,5,3,2020,1300
Bangalore,Banana - Green,4,3,2020,1500
Bangalore,Banana - Green,3,3,2020,1600
Bangalore,Banana - Green,2,3,2020,1300
Bangalore,Banana - Green,29,2,2020,1200
Bangalore,Banana - Green,28,2,2020,1300
Bangalore,Banana - Green,27,2,2020,1300
Bangalore,Banana - Green,26,2,2020,1400
Bangalore,Banana - Green,25,2,2020,1500
Bangalore,Banana - Green,24,2,2020,1400
Bangalore,Banana - Green,20,2,2020,1300
Bangalore,Banana - Green,19,2,2020,1300
Bangalore,Banana - Green,18,2,2020,1200
Bangalore,Banana - Green,17,2,2020,1300
Bangalore,Banana - Green,15,2,2020,1500
Bangalore,Banana - Green,14,2,2020,1400
Bangalore,Banana - Green,13,2,2020,1400
Bangalore,Banana - Green,12,2,2020,1500
Bangalore,Banana - Green,11,2,2020,1300
Bangalore,Banana - Green,10,2,2020,1300
